Fiscal year,Profit Centre,Product Group Name,General Ledger code,General Ledger Name/Income Type,Country,Country Name,Invoice Currency,Amount Invoice Currency ,GBP Equivalent,Quantity,Region,Aa Country,Profit Center &Product,Profit Center &Income type,Invoiced/Quantity
2020,C015,CENTRE REG & INSP,105100,Other Entry Fees,BM,Bermuda,GBP,"66,626",66626,0,North America,BM Bermuda,C015-CENTRE REG & INSP,C015-Other Entry Fees,
2020,C015,CENTRE REG & INSP,105100,Other Entry Fees,BN,Brunei Daruss.,GBP,"2,897",2897,0,Southeast Asia & Pacific,BN Brunei Daruss.,C015-CENTRE REG & INSP,C015-Other Entry Fees,
2020,C015,CENTRE REG & INSP,105100,Other Entry Fees,BO,Bolivia,USD,"9,262",7207,0,Latin America,BO Bolivia,C015-CENTRE REG & INSP,C015-Other Entry Fees,
2020,C015,CENTRE REG & INSP,105100,Other Entry Fees,BR,Brazil,USD,"121,790",94713,0,Latin America,BR Brazil,C015-CENTRE REG & INSP,C015-Other Entry Fees,
2020,C015,CENTRE REG & INSP,105100,Other Entry Fees,BS,Bahamas,GBP,"2,897",2897,0,Latin America,BS Bahamas,C015-CENTRE REG & INSP,C015-Other Entry Fees,
2020,C015,CENTRE REG & INSP,105100,Other Entry Fees,BW,Botswana,GBP,"46,352",46352,0,Sub-Saharan Africa,BW Botswana,C015-CENTRE REG & INSP,C015-Other Entry Fees,
2020,C015,CENTRE REG & INSP,105100,Other Entry Fees,CA,Canada,GBP,"2,897",2897,0,North America,CA Canada,C015-CENTRE REG & INSP,C015-Other Entry Fees,
2020,C015,CENTRE REG & INSP,105100,Other Entry Fees,CH,Switzerland,GBP,"13,036",13036,0,Europe,CH Switzerland,C015-CENTRE REG & INSP,C015-Other Entry Fees,
2020,C015,CENTRE REG & INSP,105100,Other Entry Fees,CI,Cote d'Ivoire,GBP,"3,621",3621,0,Sub-Saharan Africa,CI Cote d'Ivoire,C015-CENTRE REG & INSP,C015-Other Entry Fees,
2020,C015,CENTRE REG & INSP,105100,Other Entry Fees,CL,Chile,USD,"40,224",31410,0,Latin America,CL Chile,C015-CENTRE REG & INSP,C015-Other Entry Fees,
2020,C015,CENTRE REG & INSP,105100,Other Entry Fees,CM,Cameroon,GBP,"5,794",5794,0,Sub-Saharan Africa,CM Cameroon,C015-CENTRE REG & INSP,C015-Other Entry Fees,
2020,C015,CENTRE REG & INSP,105100,Other Entry Fees,CN,China,USD,"241,959",189077,0,East Asia,CN China,C015-CENTRE REG & INSP,C015-Other Entry Fees,
2020,C015,CENTRE REG & INSP,105100,Other Entry Fees,CO,Colombia,USD,"201,440",156944,0,Latin America,CO Colombia,C015-CENTRE REG & INSP,C015-Other Entry Fees,
2020,C015,CENTRE REG & INSP,105100,Other Entry Fees,CU,Cuba,GBP,"2,897",2897,0,Latin America,CU Cuba,C015-CENTRE REG & INSP,C015-Other Entry Fees,
2020,C015,CENTRE REG & INSP,105100,Other Entry Fees,CY,Cyprus,EUR,"21,930",18930,0,Europe,CY Cyprus,C015-CENTRE REG & INSP,C015-Other Entry Fees,
2020,C015,CENTRE REG & INSP,105100,Other Entry Fees,CZ,Czech Republic,GBP,"8,690",8690,0,Europe,CZ Czech Republic,C015-CENTRE REG & INSP,C015-Other Entry Fees,
2020,C015,CENTRE REG & INSP,105100,Other Entry Fees,DE,Germany,EUR,"28,948",25089,0,Europe,DE Germany,C015-CENTRE REG & INSP,C015-Other Entry Fees,
2020,C015,CENTRE REG & INSP,105100,Other Entry Fees,DK,Denmark,GBP,"27,809",27809,0,Europe,DK Denmark,C015-CENTRE REG & INSP,C015-Other Entry Fees,
2020,C015,CENTRE REG & INSP,105100,Other Entry Fees,DZ,Algeria,GBP,"2,897",2897,0,Middle East & North Africa,DZ Algeria,C015-CENTRE REG & INSP,C015-Other Entry Fees,
2020,C015,CENTRE REG & INSP,105100,Other Entry Fees,EE,Estonia,EUR,"3,509",3029,0,Europe,EE Estonia,C015-CENTRE REG & INSP,C015-Other Entry Fees,
2020,C015,CENTRE REG & INSP,105100,Other Entry Fees,EG,Egypt,GBP,"78,185",78185,0,Middle East & North Africa,EG Egypt,C015-CENTRE REG & INSP,C015-Other Entry Fees,
2020,C015,CENTRE REG & INSP,105100,Other Entry Fees,ES,Spain,EUR,"64,036",55318,0,Europe,ES Spain,C015-CENTRE REG & INSP,C015-Other Entry Fees,
2020,C015,CENTRE REG & INSP,105100,Other Entry Fees,ET,Ethiopia,GBP,"11,588",11588,0,Sub-Saharan Africa,ET Ethiopia,C015-CENTRE REG & INSP,C015-Other Entry Fees,
2020,C015,CENTRE REG & INSP,105100,Other Entry Fees,FI,Finland,EUR,0,29,0,Europe,FI Finland,C015-CENTRE REG & INSP,C015-Other Entry Fees,
2020,C015,CENTRE REG & INSP,105100,Other Entry Fees,FR,France,EUR,"17,544",15144,0,Europe,FR France,C015-CENTRE REG & INSP,C015-Other Entry Fees,
2020,C015,CENTRE REG & INSP,105100,Other Entry Fees,GB,United Kingdom,GBP,"10,863",10863,0,Europe,GB United Kingdom,C015-CENTRE REG & INSP,C015-Other Entry Fees,
2020,C015,CENTRE REG & INSP,105100,Other Entry Fees,GE,Georgia,GBP,"5,794",5794,0,Europe,GE Georgia,C015-CENTRE REG & INSP,C015-Other Entry Fees,
2020,C015,CENTRE REG & INSP,105100,Other Entry Fees,GH,Ghana,GBP,"98,497",98497,0,Sub-Saharan Africa,GH Ghana,C015-CENTRE REG & INSP,C015-Other Entry Fees,
2020,C015,CENTRE REG & INSP,105100,Other Entry Fees,GM,Gambia,GBP,"17,382",17382,0,Sub-Saharan Africa,GM Gambia,C015-CENTRE REG & INSP,C015-Other Entry Fees,
2020,C015,CENTRE REG & INSP,105100,Other Entry Fees,GR,Greece,EUR,"7,018",6103,0,Europe,GR Greece,C015-CENTRE REG & INSP,C015-Other Entry Fees,
2020,C015,CENTRE REG & INSP,105100,Other Entry Fees,GT,Guatemala,USD,"4,631",3603,0,Latin America,GT Guatemala,C015-CENTRE REG & INSP,C015-Other Entry Fees,
2020,C015,CENTRE REG & INSP,105100,Other Entry Fees,GY,Guyana,GBP,"-1,420",-1420,0,Latin America,GY Guyana,C015-CENTRE REG & INSP,C015-Other Entry Fees,
2020,C015,CENTRE REG & INSP,105100,Other Entry Fees,HK,Hong Kong,GBP,"17,381",17381,0,East Asia,HK Hong Kong,C015-CENTRE REG & INSP,C015-Other Entry Fees,
2020,C015,CENTRE REG & INSP,105100,Other Entry Fees,HK,Hong Kong,USD,"4,631",3603,0,East Asia,HK Hong Kong,C015-CENTRE REG & INSP,C015-Other Entry Fees,
2020,C015,CENTRE REG & INSP,105100,Other Entry Fees,HN,Honduras,USD,"1,158",927,0,Latin America,HN Honduras,C015-CENTRE REG & INSP,C015-Other Entry Fees,
2020,C015,CENTRE REG & INSP,105100,Other Entry Fees,HR,Croatia,GBP,"2,897",2897,0,Europe,HR Croatia,C015-CENTRE REG & INSP,C015-Other Entry Fees,
2020,C015,CENTRE REG & INSP,105100,Other Entry Fees,HU,Hungary,GBP,"3,621",3621,0,Europe,HU Hungary,C015-CENTRE REG & INSP,C015-Other Entry Fees,
2020,C015,CENTRE REG & INSP,105100,Other Entry Fees,ID,Indonesia,GBP,"460,649",460649,0,Southeast Asia & Pacific,ID Indonesia,C015-CENTRE REG & INSP,C015-Other Entry Fees,
2020,C015,CENTRE REG & INSP,105100,Other Entry Fees,IN,India,GBP,"797,973",797973,0,South Asia,IN India,C015-CENTRE REG & INSP,C015-Other Entry Fees,
2020,C015,CENTRE REG & INSP,105100,Other Entry Fees,IQ,Iraq,GBP,"28,968",28968,0,Middle East & North Africa,IQ Iraq,C015-CENTRE REG & INSP,C015-Other Entry Fees,
2020,C015,CENTRE REG & INSP,105100,Other Entry Fees,IS,Iceland,GBP,"2,897",2897,0,Europe,IS Iceland,C015-CENTRE REG & INSP,C015-Other Entry Fees,
2020,C015,CENTRE REG & INSP,105100,Other Entry Fees,IT,Italy,EUR,"141,811",122581,0,Europe,IT Italy,C015-CENTRE REG & INSP,C015-Other Entry Fees,
2020,C015,CENTRE REG & INSP,105100,Other Entry Fees,JO,Jordan,GBP,"183,166",183166,0,Middle East & North Africa,JO Jordan,C015-CENTRE REG & INSP,C015-Other Entry Fees,
2020,C015,CENTRE REG & INSP,105100,Other Entry Fees,JP,Japan,GBP,"19,553",19553,0,East Asia,JP Japan,C015-CENTRE REG & INSP,C015-Other Entry Fees,
2020,C015,CENTRE REG & INSP,105100,Other Entry Fees,KE,Kenya,GBP,"63,734",63734,0,Sub-Saharan Africa,KE Kenya,C015-CENTRE REG & INSP,C015-Other Entry Fees,
2020,C015,CENTRE REG & INSP,105100,Other Entry Fees,KG,Kyrgyzstan,GBP,"8,690",8690,0,Europe,KG Kyrgyzstan,C015-CENTRE REG & INSP,C015-Other Entry Fees,
2020,C015,CENTRE REG & INSP,105100,Other Entry Fees,KH,Cambodia,GBP,"16,657",16657,0,Southeast Asia & Pacific,KH Cambodia,C015-CENTRE REG & INSP,C015-Other Entry Fees,
2020,C015,CENTRE REG & INSP,105100,Other Entry Fees,KR,South Korea,GBP,"8,690",8690,0,East Asia,KR South Korea,C015-CENTRE REG & INSP,C015-Other Entry Fees,
2020,C015,CENTRE REG & INSP,105100,Other Entry Fees,KW,Kuwait,GBP,"17,361",17361,0,Middle East & North Africa,KW Kuwait,C015-CENTRE REG & INSP,C015-Other Entry Fees,
2020,C015,CENTRE REG & INSP,105100,Other Entry Fees,KZ,Kazakhstan,GBP,"8,690",8690,0,Europe,KZ Kazakhstan,C015-CENTRE REG & INSP,C015-Other Entry Fees,
2020,C015,CENTRE REG & INSP,105100,Other Entry Fees,LA,Laos,GBP,"2,897",2897,0,Southeast Asia & Pacific,LA Laos,C015-CENTRE REG & INSP,C015-Other Entry Fees,
2020,C015,CENTRE REG & INSP,105100,Other Entry Fees,LB,Lebanon,GBP,"7,952",7952,0,Middle East & North Africa,LB Lebanon,C015-CENTRE REG & INSP,C015-Other Entry Fees,
2020,C015,CENTRE REG & INSP,105100,Other Entry Fees,LK,Sri Lanka,GBP,"20,278",20278,0,South Asia,LK Sri Lanka,C015-CENTRE REG & INSP,C015-Other Entry Fees,
2020,C015,CENTRE REG & INSP,105100,Other Entry Fees,LS,Lesotho,GBP,"11,588",11588,0,Sub-Saharan Africa,LS Lesotho,C015-CENTRE REG & INSP,C015-Other Entry Fees,
2020,C015,CENTRE REG & INSP,105100,Other Entry Fees,LT,Lithuania,GBP,"6,518",6518,0,Europe,LT Lithuania,C015-CENTRE REG & INSP,C015-Other Entry Fees,
2020,C015,CENTRE REG & INSP,105100,Other Entry Fees,LU,Luxembourg,EUR,"3,509",3029,0,Europe,LU Luxembourg,C015-CENTRE REG & INSP,C015-Other Entry Fees,
2020,C015,CENTRE REG & INSP,105100,Other Entry Fees,MA,Morocco,GBP,"18,829",18829,0,Middle East & North Africa,MA Morocco,C015-CENTRE REG & INSP,C015-Other Entry Fees,
2020,C015,CENTRE REG & INSP,105100,Other Entry Fees,MC,Monaco,GBP,"5,794",5794,0,Europe,MC Monaco,C015-CENTRE REG & INSP,C015-Other Entry Fees,
2020,C015,CENTRE REG & INSP,105100,Other Entry Fees,MD,Moldova,GBP,"2,897",2897,0,Europe,MD Moldova,C015-CENTRE REG & INSP,C015-Other Entry Fees,
2020,C015,CENTRE REG & INSP,105100,Other Entry Fees,ME,Montenegro,GBP,"2,897",2897,0,Europe,ME Montenegro,C015-CENTRE REG & INSP,C015-Other Entry Fees,
2020,C015,CENTRE REG & INSP,105100,Other Entry Fees,MM,Burma,GBP,"20,278",20278,0,Southeast Asia & Pacific,MM Burma,C015-CENTRE REG & INSP,C015-Other Entry Fees,
2020,C015,CENTRE REG & INSP,105100,Other Entry Fees,MN,Mongolia,GBP,"21,002",21002,0,East Asia,MN Mongolia,C015-CENTRE REG & INSP,C015-Other Entry Fees,
2020,C015,CENTRE REG & INSP,105100,Other Entry Fees,MO,Macau,GBP,"2,897",2897,0,East Asia,MO Macau,C015-CENTRE REG & INSP,C015-Other Entry Fees,
2020,C015,CENTRE REG & INSP,105100,Other Entry Fees,MW,Malawi,GBP,"56,491",56491,0,Sub-Saharan Africa,MW Malawi,C015-CENTRE REG & INSP,C015-Other Entry Fees,
2020,C015,CENTRE REG & INSP,105100,Other Entry Fees,MX,Mexico,USD,"28,852",22575,0,Latin America,MX Mexico,C015-CENTRE REG & INSP,C015-Other Entry Fees,
2020,C015,CENTRE REG & INSP,105100,Other Entry Fees,MY,Malaysia,GBP,"272,299",272299,0,Southeast Asia & Pacific,MY Malaysia,C015-CENTRE REG & INSP,C015-Other Entry Fees,
2020,C015,CENTRE REG & INSP,105100,Other Entry Fees,MZ,Mozambique,GBP,"37,661",37661,0,Sub-Saharan Africa,MZ Mozambique,C015-CENTRE REG & INSP,C015-Other Entry Fees,
2020,C015,CENTRE REG & INSP,105100,Other Entry Fees,NA,Namibia,GBP,"7,967",7967,0,Sub-Saharan Africa,NA Namibia,C015-CENTRE REG & INSP,C015-Other Entry Fees,
2020,C015,CENTRE REG & INSP,105100,Other Entry Fees,NG,Nigeria,GBP,"152,830",152830,0,Sub-Saharan Africa,NG Nigeria,C015-CENTRE REG & INSP,C015-Other Entry Fees,
2020,C015,CENTRE REG & INSP,105100,Other Entry Fees,NL,Netherlands,EUR,"7,018",6057,0,Europe,NL Netherlands,C015-CENTRE REG & INSP,C015-Other Entry Fees,
2020,C015,CENTRE REG & INSP,105100,Other Entry Fees,NO,Norway,GBP,"2,897",2897,0,Europe,NO Norway,C015-CENTRE REG & INSP,C015-Other Entry Fees,
2020,C015,CENTRE REG & INSP,105100,Other Entry Fees,NP,Nepal,GBP,"2,897",2897,0,South Asia,NP Nepal,C015-CENTRE REG & INSP,C015-Other Entry Fees,
2020,C015,CENTRE REG & INSP,105100,Other Entry Fees,NZ,New Zealand,GBP,"40,555",40555,0,Southeast Asia & Pacific,NZ New Zealand,C015-CENTRE REG & INSP,C015-Other Entry Fees,
2020,C015,CENTRE REG & INSP,105100,Other Entry Fees,OM,Oman,GBP,"81,806",81806,0,Middle East & North Africa,OM Oman,C015-CENTRE REG & INSP,C015-Other Entry Fees,
2020,C015,CENTRE REG & INSP,105100,Other Entry Fees,PA,Panama,USD,"4,631",3603,0,Latin America,PA Panama,C015-CENTRE REG & INSP,C015-Other Entry Fees,
2020,C015,CENTRE REG & INSP,105100,Other Entry Fees,PE,Peru,USD,"26,650",20989,0,Latin America,PE Peru,C015-CENTRE REG & INSP,C015-Other Entry Fees,
2020,C015,CENTRE REG & INSP,105100,Other Entry Fees,PH,Philippines,GBP,"19,553",19553,0,Southeast Asia & Pacific,PH Philippines,C015-CENTRE REG & INSP,C015-Other Entry Fees,
2020,C015,CENTRE REG & INSP,105100,Other Entry Fees,PK,Pakistan,GBP,"33,121",33121,0,Pakistan,PK Pakistan,C015-CENTRE REG & INSP,C015-Other Entry Fees,
2020,C015,CENTRE REG & INSP,105100,Other Entry Fees,PL,Poland,GBP,"33,313",33313,0,Europe,PL Poland,C015-CENTRE REG & INSP,C015-Other Entry Fees,
2020,C015,CENTRE REG & INSP,105100,Other Entry Fees,PS,Palestine,GBP,"11,587",11587,0,Middle East & North Africa,PS Palestine,C015-CENTRE REG & INSP,C015-Other Entry Fees,
2020,C015,CENTRE REG & INSP,105100,Other Entry Fees,PT,Portugal,EUR,"48,246",41799,0,Europe,PT Portugal,C015-CENTRE REG & INSP,C015-Other Entry Fees,
2020,C015,CENTRE REG & INSP,105100,Other Entry Fees,QA,Qatar,GBP,"49,952",49952,0,Middle East & North Africa,QA Qatar,C015-CENTRE REG & INSP,C015-Other Entry Fees,
2020,C015,CENTRE REG & INSP,105100,Other Entry Fees,RO,Romania,GBP,"27,520",27520,0,Europe,RO Romania,C015-CENTRE REG & INSP,C015-Other Entry Fees,
2020,C015,CENTRE REG & INSP,105100,Other Entry Fees,RS,Serbia,GBP,"28,968",28968,0,Europe,RS Serbia,C015-CENTRE REG & INSP,C015-Other Entry Fees,
2020,C015,CENTRE REG & INSP,105100,Other Entry Fees,RU,Russian Fed.,GBP,"15,208",15208,0,Europe,RU Russian Fed.,C015-CENTRE REG & INSP,C015-Other Entry Fees,
2020,C015,CENTRE REG & INSP,105100,Other Entry Fees,RW,Rwanda,GBP,"38,385",38385,0,Sub-Saharan Africa,RW Rwanda,C015-CENTRE REG & INSP,C015-Other Entry Fees,
2020,C015,CENTRE REG & INSP,105100,Other Entry Fees,SA,Saudi Arabia,GBP,"104,290",104290,0,Middle East & North Africa,SA Saudi Arabia,C015-CENTRE REG & INSP,C015-Other Entry Fees,
2020,C015,CENTRE REG & INSP,105100,Other Entry Fees,SC,Seychelles,GBP,"2,897",2897,0,Sub-Saharan Africa,SC Seychelles,C015-CENTRE REG & INSP,C015-Other Entry Fees,
2020,C015,CENTRE REG & INSP,105100,Other Entry Fees,SD,Sudan,GBP,"55,043",55043,0,Sub-Saharan Africa,SD Sudan,C015-CENTRE REG & INSP,C015-Other Entry Fees,
2020,C015,CENTRE REG & INSP,105100,Other Entry Fees,SE,Sweden,GBP,"8,690",8690,0,Europe,SE Sweden,C015-CENTRE REG & INSP,C015-Other Entry Fees,
2020,C015,CENTRE REG & INSP,105100,Other Entry Fees,SG,Singapore,GBP,"28,244",28244,0,Southeast Asia & Pacific,SG Singapore,C015-CENTRE REG & INSP,C015-Other Entry Fees,
2020,C015,CENTRE REG & INSP,105100,Other Entry Fees,SI,Slovenia,EUR,0,-18,0,Europe,SI Slovenia,C015-CENTRE REG & INSP,C015-Other Entry Fees,
2020,C015,CENTRE REG & INSP,105100,Other Entry Fees,SK,Slovakia,EUR,"14,035",12083,0,Europe,SK Slovakia,C015-CENTRE REG & INSP,C015-Other Entry Fees,
2020,C015,CENTRE REG & INSP,105100,Other Entry Fees,SL,Sierra Leone,GBP,"5,794",5794,0,Sub-Saharan Africa,SL Sierra Leone,C015-CENTRE REG & INSP,C015-Other Entry Fees,
2020,C015,CENTRE REG & INSP,105100,Other Entry Fees,SV,El Salvador,USD,"9,262",7207,0,Latin America,SV El Salvador,C015-CENTRE REG & INSP,C015-Other Entry Fees,
2020,C015,CENTRE REG & INSP,105100,Other Entry Fees,SY,Syria,GBP,"2,897",2897,0,Middle East & North Africa,SY Syria,C015-CENTRE REG & INSP,C015-Other Entry Fees,
2020,C015,CENTRE REG & INSP,105100,Other Entry Fees,SZ,eSwatini,GBP,"5,070",5070,0,Sub-Saharan Africa,SZ eSwatini,C015-CENTRE REG & INSP,C015-Other Entry Fees,
2020,C015,CENTRE REG & INSP,105100,Other Entry Fees,TG,Togo,GBP,"2,897",2897,0,Sub-Saharan Africa,TG Togo,C015-CENTRE REG & INSP,C015-Other Entry Fees,
2020,C015,CENTRE REG & INSP,105100,Other Entry Fees,TH,Thailand,GBP,"75,317",75317,0,Southeast Asia & Pacific,TH Thailand,C015-CENTRE REG & INSP,C015-Other Entry Fees,
2020,C015,CENTRE REG & INSP,105100,Other Entry Fees,TJ,Tajikistan,GBP,"2,897",2897,0,Europe,TJ Tajikistan,C015-CENTRE REG & INSP,C015-Other Entry Fees,
2020,C015,CENTRE REG & INSP,105100,Other Entry Fees,TN,Tunisia,GBP,"2,897",2897,0,Middle East & North Africa,TN Tunisia,C015-CENTRE REG & INSP,C015-Other Entry Fees,
2020,C015,CENTRE REG & INSP,105100,Other Entry Fees,TO,Tonga,GBP,"2,897",2897,0,Southeast Asia & Pacific,TO Tonga,C015-CENTRE REG & INSP,C015-Other Entry Fees,
2020,C015,CENTRE REG & INSP,105100,Other Entry Fees,TR,Turkey,GBP,"56,601",56601,0,Europe,TR Turkey,C015-CENTRE REG & INSP,C015-Other Entry Fees,
2020,C015,CENTRE REG & INSP,105100,Other Entry Fees,TT,"Trinidad,Tobago",GBP,"5,794",5794,0,Latin America,"TT Trinidad,Tobago",C015-CENTRE REG & INSP,C015-Other Entry Fees,
2020,C015,CENTRE REG & INSP,105100,Other Entry Fees,TW,Taiwan,GBP,"7,242",7242,0,East Asia,TW Taiwan,C015-CENTRE REG & INSP,C015-Other Entry Fees,
2020,C015,CENTRE REG & INSP,105100,Other Entry Fees,TZ,Tanzania,GBP,"71,700",71700,0,Sub-Saharan Africa,TZ Tanzania,C015-CENTRE REG & INSP,C015-Other Entry Fees,
2020,C015,CENTRE REG & INSP,105100,Other Entry Fees,UA,Ukraine,GBP,"9,415",9415,0,Europe,UA Ukraine,C015-CENTRE REG & INSP,C015-Other Entry Fees,
2020,C015,CENTRE REG & INSP,105100,Other Entry Fees,UG,Uganda,GBP,"34,764",34764,0,Sub-Saharan Africa,UG Uganda,C015-CENTRE REG & INSP,C015-Other Entry Fees,
2020,C015,CENTRE REG & INSP,105100,Other Entry Fees,US,USA,USD,"733,890",572506,0,North America,US USA,C015-CENTRE REG & INSP,C015-Other Entry Fees,
2020,C015,CENTRE REG & INSP,105100,Other Entry Fees,UY,Uruguay,USD,"64,740",50630,0,Latin America,UY Uruguay,C015-CENTRE REG & INSP,C015-Other Entry Fees,
2020,C015,CENTRE REG & INSP,105100,Other Entry Fees,VC,St. Vincent,GBP,"2,897",2897,0,Latin America,VC St. Vincent,C015-CENTRE REG & INSP,C015-Other Entry Fees,
2020,C015,CENTRE REG & INSP,105100,Other Entry Fees,VE,Venezuela,USD,0,23,0,Latin America,VE Venezuela,C015-CENTRE REG & INSP,C015-Other Entry Fees,
2020,C015,CENTRE REG & INSP,105100,Other Entry Fees,VN,Vietnam,USD,"125,032",97326,0,Southeast Asia & Pacific,VN Vietnam,C015-CENTRE REG & INSP,C015-Other Entry Fees,
2020,C015,CENTRE REG & INSP,105100,Other Entry Fees,ZA,South Africa,GBP,"100,670",100670,0,Sub-Saharan Africa,ZA South Africa,C015-CENTRE REG & INSP,C015-Other Entry Fees,
2020,C015,CENTRE REG & INSP,105100,Other Entry Fees,ZM,Zambia,GBP,"17,382",17382,0,Sub-Saharan Africa,ZM Zambia,C015-CENTRE REG & INSP,C015-Other Entry Fees,
2020,C015,CENTRE REG & INSP,105100,Other Entry Fees,ZW,Zimbabwe,GBP,"97,830",97830,0,Sub-Saharan Africa,ZW Zimbabwe,C015-CENTRE REG & INSP,C015-Other Entry Fees,
2020,C015,CENTRE REG & INSP,105100,Other Entry Fees,#,Not assigned,GBP,"-13,736",-13736,0,Unallocated,# Not assigned,C015-CENTRE REG & INSP,C015-Other Entry Fees,
2020,C015,CENTRE REG & INSP,105100,Other Entry Fees,#,Not assigned,USD,"9,458",7312,0,Unallocated,# Not assigned,C015-CENTRE REG & INSP,C015-Other Entry Fees,
2020,C043,Edu Services Project,106500,Contracts & Projects,AE,Utd.Arab Emir.,GBP,"38,500",38500,0,Middle East & North Africa,AE Utd.Arab Emir.,C043-Edu Services Project,C043-Contracts & Projects,
2020,C043,Edu Services Project,106500,Contracts & Projects,AL,Albania,USD,"27,500",22697,0,Europe,AL Albania,C043-Edu Services Project,C043-Contracts & Projects,
2020,C043,Edu Services Project,106500,Contracts & Projects,AM,Armenia,GBP,"81,066",81066,0,Europe,AM Armenia,C043-Edu Services Project,C043-Contracts & Projects,
2020,C043,Edu Services Project,106500,Contracts & Projects,BH,Bahrain,GBP,"2,919",2919,0,Middle East & North Africa,BH Bahrain,C043-Edu Services Project,C043-Contracts & Projects,
2020,C043,Edu Services Project,106500,Contracts & Projects,DE,Germany,EUR,"17,437",15828,0,Europe,DE Germany,C043-Edu Services Project,C043-Contracts & Projects,
2020,C043,Edu Services Project,106500,Contracts & Projects,EG,Egypt,GBP,"1,315,620",1315620,0,Middle East & North Africa,EG Egypt,C043-Edu Services Project,C043-Contracts & Projects,
2020,C043,Edu Services Project,106500,Contracts & Projects,ET,Ethiopia,USD,"180,942",141554,0,Sub-Saharan Africa,ET Ethiopia,C043-Edu Services Project,C043-Contracts & Projects,
2020,C043,Edu Services Project,106500,Contracts & Projects,GB,United Kingdom,GBP,"437,280",437280,0,Europe,GB United Kingdom,C043-Edu Services Project,C043-Contracts & Projects,
2020,C043,Edu Services Project,106500,Contracts & Projects,GE,Georgia,GBP,"9,500",9500,0,Europe,GE Georgia,C043-Edu Services Project,C043-Contracts & Projects,
2020,C043,Edu Services Project,106500,Contracts & Projects,HK,Hong Kong,GBP,"36,057",36057,0,East Asia,HK Hong Kong,C043-Edu Services Project,C043-Contracts & Projects,
2020,C043,Edu Services Project,106500,Contracts & Projects,KE,Kenya,GBP,"-41,677",-41677,0,Sub-Saharan Africa,KE Kenya,C043-Edu Services Project,C043-Contracts & Projects,
2020,C043,Edu Services Project,106500,Contracts & Projects,KE,Kenya,USD,"145,625",117001,0,Sub-Saharan Africa,KE Kenya,C043-Edu Services Project,C043-Contracts & Projects,
2020,C043,Edu Services Project,106500,Contracts & Projects,KZ,Kazakhstan,GBP,"125,619",125619,0,Europe,KZ Kazakhstan,C043-Edu Services Project,C043-Contracts & Projects,
2020,C043,Edu Services Project,106500,Contracts & Projects,LB,Lebanon,USD,"367,450",283363,0,Middle East & North Africa,LB Lebanon,C043-Edu Services Project,C043-Contracts & Projects,
2020,C043,Edu Services Project,106500,Contracts & Projects,MK,Macedonia,EUR,"5,000",4559,0,Europe,MK Macedonia,C043-Edu Services Project,C043-Contracts & Projects,
2020,C043,Edu Services Project,106500,Contracts & Projects,MV,Maldives,GBP,"202,275",202275,0,South Asia,MV Maldives,C043-Edu Services Project,C043-Contracts & Projects,
2020,C043,Edu Services Project,106500,Contracts & Projects,PK,Pakistan,GBP,"84,943",84943,0,Pakistan,PK Pakistan,C043-Edu Services Project,C043-Contracts & Projects,
2020,C043,Edu Services Project,106500,Contracts & Projects,TH,Thailand,GBP,"62,064",62064,0,Southeast Asia & Pacific,TH Thailand,C043-Edu Services Project,C043-Contracts & Projects,
2020,C043,Edu Services Project,106500,Contracts & Projects,UZ,Uzbekistan,GBP,"611,948",611948,0,Europe,UZ Uzbekistan,C043-Edu Services Project,C043-Contracts & Projects,
2020,C043,Edu Services Project,106500,Contracts & Projects,#,Not assigned,GBP,"-918,228",-918228,0,Unallocated,# Not assigned,C043-Edu Services Project,C043-Contracts & Projects,
2020,C044,NES PRODUCTS,102000,Subject Fees,EG,Egypt,GBP,"126,834",126834,2973,Middle East & North Africa,EG Egypt,C044-NES PRODUCTS,C044-Subject Fees,43
2020,C046,Group Awards,102000,Subject Fees,AE,Utd.Arab Emir.,GBP,"2,650",2650,51,Middle East & North Africa,AE Utd.Arab Emir.,C046-Group Awards,C046-Subject Fees,52
2020,C046,Group Awards,102000,Subject Fees,AL,Albania,GBP,91,91,2,Europe,AL Albania,C046-Group Awards,C046-Subject Fees,46
2020,C046,Group Awards,102000,Subject Fees,AR,Argentina,USD,"49,039",40354,2204,Latin America,AR Argentina,C046-Group Awards,C046-Subject Fees,22
2020,C046,Group Awards,102000,Subject Fees,AZ,Azerbaijan,GBP,639,639,14,Europe,AZ Azerbaijan,C046-Group Awards,C046-Subject Fees,46
2020,C046,Group Awards,102000,Subject Fees,BA,Bosnia-Herz.,GBP,"4,597",4597,81,Europe,BA Bosnia-Herz.,C046-Group Awards,C046-Subject Fees,57
2020,C046,Group Awards,102000,Subject Fees,BD,Bangladesh,GBP,280,280,7,South Asia,BD Bangladesh,C046-Group Awards,C046-Subject Fees,40
2020,C046,Group Awards,102000,Subject Fees,BE,Belgium,EUR,649,541,10,Europe,BE Belgium,C046-Group Awards,C046-Subject Fees,65
2020,C046,Group Awards,102000,Subject Fees,BS,Bahamas,GBP,518,518,10,Latin America,BS Bahamas,C046-Group Awards,C046-Subject Fees,52
